date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
2016-11-17,,,Current Employee ,"Great work-life balance, low compensation","Great work-life balance, low compensation",0,Vacation time and slower pace than private industry,Low compensation and frustrated work-environment,"Construct a viable compensation structure where inequities do not continue to occur, year after year, position after position. It makes for a very aggravated work-environment.",3.0,4.0,3.0,2.0,2.0,3.0
2016-09-26, Tutor,"Bensenville, IL",Former Employee ,tutor,tutor,0,"I tutored mathematics at NEIU for one semester. Positive work environment with very diverse employees, the management is very accessible and willing to listen to suggestions.",Low pay for students workers.,,4.0,4.0,5.0,4.0,2.0,3.0
2016-09-14," Instructor, College Or University","Chicago, IL",Current Employee ,Instructor,Instructor,0,Diverse population of students trying to get ahead in life. Engaged and committed faculty.,"The state of Illinois has not been supporting higher education in Illinois, especially since the election of Governor Rauner in 2014.",,3.0,4.0,5.0,3.0,4.0,2.0
2016-08-24, Special Events Facilitator,"Chicago, IL",Former Employee ,Special Events Facilitator,Special Events Facilitator,0,I loved the diverse environment and university culture. NEIU was of the few places I felt comfortable to just be myself. Also had one of the best managers who I felt like actually supported me in every way and was approachable. I had the opportunity to grow and become involved in other university councils or groups.,"Very strong union presence, which led to my unemployment. The state is going through a terrible budget crisis right now, and I was last one in, first one out when it came to eliminating people. I wish I could have worked there longer, but my manager and director really supported me and gave me great reviews when I had to find employment elsewhere.
Also, for Chicago, the pay was very low to comparable positions, but the work/life balance made up for that, in my opinion.",I enjoyed everything about NEIU. It was a nice smaller sized campus and it felt like everyone had enough support and were able to excel at their positions.,4.0,5.0,5.0,4.0,3.0,5.0
2016-08-15,,,Former Employee ,Good Experience,Good Experience,0,"One-on-One, which was really nice","unpaid, unfortunately, and not many positions available.",,5.0,,,,,
2016-05-28, Assistant Professor,"Chicago, IL",Current Employee ,NEIU,NEIU,0,"Great, diverse student population and some very dedicated colleagues in the humanities and social sciences. Urban location.","Relatively low pay, very little support for research, authoritarian administration, stressful campus politics (revolving around conflicts between administration and faculty), lack of state funding (the current crisis). Current problems have led to very low morale among faculty and staff.",Leave off the authoritarianism and find more productive ways to negotiate and work with faculty and staff.,3.0,3.0,4.0,3.0,3.0,1.0
2016-05-06, Legal Assistant,"Chicago, IL",Former Employee ,Discipline Tutor,Discipline Tutor,0,"Interacting with students taking classes in my major, helping people understand concepts I was passionate about, sharpen my editorial skills, time to do my own work when I had no students","compensation, management in the learning center wasn't the best, tutors that ""drew in"" (unfair as some professors gave extra credit to see us while others did not) more students were favored","Try to be fair to all tutors, some majors just garner more students as they offer a large amount of general education courses.",4.0,3.0,4.0,4.0,2.0,3.0
2016-04-20,,,Former Employee ,Assistant teacher,Assistant teacher,0,"There is a very diverse group of people that attend the university, and they actually want to be there.","The bureaucracy can be brutal at times, and teachers, due to this fact, may be inflexible with their attitudes.","Considering that Chicago Public Schools is broke and cannot pay their employees, maybe a change in perspective would be in order . . .",4.0,,,,,
2016-04-14,,,Former Employee ,Tutor,Tutor,0,"Flexible work hours
Helpful training sessions for learning techniques
Great environment of coworker and supervisors",Not many work hours available.,,5.0,5.0,4.0,3.0,3.0,5.0
2016-04-11,,,Current Employee ,Veteran Service Coordinator,Veteran Service Coordinator,0,You get to work with people,the office is a little slow at times,,4.0,2.0,3.0,3.0,2.0,3.0
